ts,date,cumRuntimeMS,algTimeSinceLastMS,qLatencyMS,allVC,realVC,EC,pctSame,matchedVertices,same,different,colourCount
2001-02-19T15:00:00-08:00,2001-02-19,3,4,1,1326,2,1,NaN,0,0,0
2001-03-23T15:00:00-08:00,2001-03-23,9,5,2,30985,183,289,100.000,2,2,0
2001-04-25T15:00:00-07:00,2001-04-25,12,1,3,35326,394,641,98.361,183,180,3
2001-05-28T15:00:00-07:00,2001-05-28,16,3,3,52810,707,1177,99.492,394,392,2
2001-06-29T15:00:00-07:00,2001-06-29,20,3,5,71510,885,1499,98.586,707,697,10
2001-07-31T15:00:00-07:00,2001-07-31,25,6,8,89153,1328,2373,99.435,885,880,5
2001-09-01T15:00:00-07:00,2001-09-01,34,2,3,96466,1999,3637,99.247,1328,1318,10
2001-10-03T15:00:00-07:00,2001-10-03,38,2,2,98867,3329,6373,98.399,1999,1967,32
2001-11-04T15:00:00-08:00,2001-11-04,40,0,1,98867,4926,11887,97.957,3329,3261,68
2001-12-06T15:00:00-08:00,2001-12-06,42,1,1,98867,6422,16259,98.802,4926,4867,59
2002-01-07T15:00:00-08:00,2002-01-07,43,1,1,98867,7533,19105,98.443,6422,6322,100
2002-02-08T15:00:00-08:00,2002-02-08,46,2,1,98867,17012,63367,85.291,7533,6425,1108
2002-03-12T15:00:00-08:00,2002-03-12,156,112,6,124117,44272,297405,63.890,17012,10869,6143
2002-04-14T15:00:00-07:00,2002-04-14,172,18,11,131623,49533,344241,94.172,44272,41692,2580
2002-05-16T15:00:00-07:00,2002-05-16,192,16,12,141799,52456,374395,96.372,49533,47736,1797
2002-06-17T15:00:00-07:00,2002-06-17,219,23,8,176945,58826,438057,93.928,52456,49271,3185
2002-07-19T15:00:00-07:00,2002-07-19,262,35,2,181918,67799,510003,94.555,58826,55623,3203
2002-08-20T15:00:00-07:00,2002-08-20,310,47,2,181918,79439,607619,93.692,67799,63522,4277
2002-09-21T15:00:00-07:00,2002-09-21,383,71,2,181918,93526,746147,92.286,79439,73311,6128
2002-10-23T15:00:00-07:00,2002-10-23,567,183,4,315853,135095,1124075,92.166,93526,86199,7327
2002-11-24T15:00:00-08:00,2002-11-24,683,113,8,315853,148853,1353583,94.969,135095,128299,6796
2002-12-26T15:00:00-08:00,2002-12-26,766,78,4,315853,158393,1529267,96.310,148853,143360,5493
2003-01-27T15:00:00-08:00,2003-01-27,860,92,3,315853,171887,1710101,95.302,158393,150952,7441
2003-02-28T15:00:00-08:00,2003-02-28,948,88,5,316486,184299,1885755,95.677,171887,164456,7431
2003-04-02T14:00:00-08:00,2003-04-02,1048,98,7,486145,197439,2090969,96.010,184299,176946,7353
2003-05-04T15:00:00-07:00,2003-05-04,1151,97,7,527875,210175,2288569,95.998,197439,189537,7902
2003-06-05T15:00:00-07:00,2003-06-05,1267,110,4,527875,226307,2518721,95.776,210175,201298,8877
2003-07-07T15:00:00-07:00,2003-07-07,1393,122,5,527875,242249,2771713,95.792,226307,216785,9522
2003-08-08T15:00:00-07:00,2003-08-08,1504,108,3,527875,256427,2989363,96.052,242249,232686,9563
2003-09-09T15:00:00-07:00,2003-09-09,1621,121,9,527875,272834,3239577,95.658,256427,245293,11134
2003-10-11T15:00:00-07:00,2003-10-11,1741,125,17,527875,288857,3482755,95.865,272834,261553,11281
2003-11-12T15:00:00-08:00,2003-11-12,1885,128,2,527875,305056,3754001,95.822,288857,276789,12068
2003-12-14T15:00:00-08:00,2003-12-14,2065,181,8,582981,324936,4117753,94.903,305056,289506,15550
2004-01-15T15:00:00-08:00,2004-01-15,2244,176,12,801448,345787,4484117,95.620,324936,310705,14231
2004-02-16T15:00:00-08:00,2004-02-16,2466,210,7,801448,367900,4923213,95.399,345787,329876,15911
2004-03-19T15:00:00-08:00,2004-03-19,2786,314,5,801448,400968,5559863,93.632,367900,344473,23427
2004-04-21T15:00:00-07:00,2004-04-21,3107,324,11,801448,435830,6199681,93.834,400968,376245,24723
2004-05-23T15:00:00-07:00,2004-05-23,3443,325,3,801448,468020,6868553,94.649,435830,412509,23321
2004-06-24T15:00:00-07:00,2004-06-24,3739,296,5,801448,499381,7471251,94.879,468020,444051,23969
2004-07-26T15:00:00-07:00,2004-07-26,4127,386,7,802686,531015,8239555,94.028,499381,469558,29823
2004-08-27T15:00:00-07:00,2004-08-27,4582,455,44,1156565,562887,9155103,94.598,531015,502332,28683
2004-09-28T15:00:00-07:00,2004-09-28,4995,376,10,1174474,594285,9972989,94.560,562887,532264,30623
2004-10-30T15:00:00-07:00,2004-10-30,5429,430,11,1194133,625725,10849147,94.606,594285,562227,32058
2004-12-01T15:00:00-08:00,2004-12-01,6125,691,11,1222770,661240,12242281,93.294,625725,583767,41958
2005-01-02T15:00:00-08:00,2005-01-02,6678,543,6,1228010,697364,13339371,94.255,661240,623253,37987
2005-02-03T15:00:00-08:00,2005-02-03,7134,456,10,1228010,727208,14258619,94.974,697364,662311,35053
2005-03-07T15:00:00-08:00,2005-03-07,7614,481,15,1228010,758702,15226303,94.917,727208,690242,36966
2005-04-09T15:00:00-07:00,2005-04-09,8212,591,12,1228010,796822,16421299,94.455,758702,716635,42067
2005-05-11T15:00:00-07:00,2005-05-11,8911,689,10,1332802,838388,17808609,93.887,796822,748116,48706
2005-06-12T15:00:00-07:00,2005-06-12,9605,689,12,1357014,878479,19197325,94.145,838388,789298,49090
2005-07-14T15:00:00-07:00,2005-07-14,10460,845,9,1387653,925473,20905221,93.311,878479,819714,58765
2005-08-15T15:00:00-07:00,2005-08-15,11393,931,13,1421765,981420,22781669,93.085,925473,861475,63998
2005-09-16T15:00:00-07:00,2005-09-16,12336,931,8,1451053,1030650,24656059,93.485,981420,917485,63935
2005-10-18T15:00:00-07:00,2005-10-18,13284,941,7,1480792,1077393,26551897,93.871,1030650,967480,63170
2005-11-19T15:00:00-08:00,2005-11-19,14301,1017,13,1516458,1123536,28600725,93.697,1077393,1009483,67910
2005-12-21T15:00:00-08:00,2005-12-21,15438,1158,40,1550934,1172316,30859125,93.067,1123536,1045641,77895
2006-01-22T15:00:00-08:00,2006-01-22,16737,1265,13,1589582,1229055,33457571,92.478,1172316,1084137,88179
2006-02-23T15:00:00-08:00,2006-02-23,18077,1330,12,1626326,1283544,36140241,92.656,1229055,1138790,90265
2006-03-28T14:00:00-08:00,2006-03-28,19507,1422,8,1665205,1336675,38999903,92.194,1283544,1183355,100189
2006-04-29T15:00:00-07:00,2006-04-29,20915,1409,17,1701585,1386639,41819793,92.986,1336675,1242925,93750
2006-05-31T15:00:00-07:00,2006-05-31,22466,1539,11,1736764,1440305,44923863,92.960,1386639,1289025,97614
2006-07-02T15:00:00-07:00,2006-07-02,24051,1576,7,1768949,1491286,48082817,92.810,1440305,1336742,103563
2006-08-03T15:00:00-07:00,2006-08-03,25736,1686,18,1802860,1545556,51466437,92.960,1491286,1386295,104991
2006-09-04T15:00:00-07:00,2006-09-04,27582,1835,15,1837586,1599743,55163361,92.696,1545556,1432663,112893
2006-10-06T15:00:00-07:00,2006-10-06,29260,1670,14,1867229,1645643,58517353,93.445,1599743,1494887,104856
2006-11-07T15:00:00-08:00,2006-11-07,30959,1694,15,1870709,1691256,61919231,93.509,1645643,1538826,106817
2006-12-09T15:00:00-08:00,2006-12-09,32747,1776,8,1870709,1732500,65477341,93.478,1691256,1580951,110305
2007-01-10T15:00:00-08:00,2007-01-10,34599,1854,15,1870709,1770310,69192709,93.540,1732500,1620577,111923
2007-02-11T15:00:00-08:00,2007-02-11,36594,1992,16,1870709,1810002,73188445,93.329,1770310,1652204,118106
2007-03-15T16:00:00-07:00,2007-03-15,38610,2005,10,1870709,1847221,77206549,93.402,1810002,1690578,119424
