ts,date,cumRuntimeMS,algTimeSinceLastMS,qLatencyMS,allVC,realVC,EC,pctSame,matchedVertices,same,different,colourCount
2001-02-19T15:00:00-08:00,2001-02-19,4,8,4,24764,2,1,NaN,0,0,0
2001-03-07T15:00:00-08:00,2001-03-07,9,14,15,24764,75,113,100.000,2,2,0
2001-03-23T15:00:00-08:00,2001-03-23,25,1,1,30320,183,289,100.000,75,75,0
2001-04-09T15:00:00-07:00,2001-04-09,26,1,2,40207,288,467,98.907,183,181,2
2001-04-25T15:00:00-07:00,2001-04-25,29,1,2,47592,394,641,100.000,288,288,0
2001-05-11T15:00:00-07:00,2001-05-11,31,1,2,56427,472,767,100.000,394,394,0
2001-05-28T15:00:00-07:00,2001-05-28,33,6,7,79495,707,1177,99.576,472,470,2
2001-06-13T15:00:00-07:00,2001-06-13,41,1,2,85129,775,1317,99.151,707,701,6
2001-06-29T15:00:00-07:00,2001-06-29,43,1,1,87657,885,1499,99.871,775,774,1
2001-07-15T15:00:00-07:00,2001-07-15,45,1,2,97799,1053,1893,99.548,885,881,4
2001-07-31T15:00:00-07:00,2001-07-31,47,0,1,98829,1328,2373,99.335,1053,1046,7
2001-08-16T15:00:00-07:00,2001-08-16,49,1,1,98829,1622,2919,99.172,1328,1317,11
2001-09-01T15:00:00-07:00,2001-09-01,50,1,1,98829,1999,3637,99.815,1622,1619,3
2001-09-17T15:00:00-07:00,2001-09-17,52,0,0,98829,2475,4629,99.550,1999,1990,9
2001-10-03T15:00:00-07:00,2001-10-03,52,0,0,98829,3329,6373,98.667,2475,2442,33
2001-10-19T15:00:00-07:00,2001-10-19,53,0,1,98829,4187,10135,98.979,3329,3295,34
2001-11-04T15:00:00-08:00,2001-11-04,54,0,0,98829,4926,11887,99.140,4187,4151,36
2001-11-20T15:00:00-08:00,2001-11-20,55,1,0,98829,5617,13989,99.289,4926,4891,35
2001-12-06T15:00:00-08:00,2001-12-06,56,0,1,98829,6422,16259,99.163,5617,5570,47
2001-12-22T15:00:00-08:00,2001-12-22,57,1,1,98829,7076,17829,99.268,6422,6375,47
2002-01-07T15:00:00-08:00,2002-01-07,58,0,0,98829,7533,19105,99.081,7076,7011,65
2002-01-23T15:00:00-08:00,2002-01-23,59,0,0,98829,8275,22235,99.190,7533,7472,61
2002-02-08T15:00:00-08:00,2002-02-08,61,3,2,98829,17012,63367,85.160,8275,7047,1228
2002-02-24T15:00:00-08:00,2002-02-24,65,2,1,98829,22938,105677,87.838,17012,14943,2069
2002-03-12T15:00:00-08:00,2002-03-12,75,10,3,100544,44272,297405,70.664,22938,16209,6729
2002-03-28T15:00:00-08:00,2002-03-28,89,14,4,146774,47003,319785,96.835,44272,42871,1401
2002-04-14T15:00:00-07:00,2002-04-14,95,6,7,169596,49533,344241,96.766,47003,45483,1520
2002-04-30T15:00:00-07:00,2002-04-30,103,3,5,181209,51124,360557,97.854,49533,48470,1063
2002-05-16T15:00:00-07:00,2002-05-16,109,2,3,182510,52456,374395,98.183,51124,50195,929
2002-06-01T15:00:00-07:00,2002-06-01,113,3,3,182510,55230,401247,96.889,52456,50824,1632
2002-06-17T15:00:00-07:00,2002-06-17,118,3,3,182510,58826,438057,96.806,55230,53466,1764
2002-07-03T15:00:00-07:00,2002-07-03,123,4,4,182510,63387,474231,97.243,58826,57204,1622
2002-07-19T15:00:00-07:00,2002-07-19,130,5,3,182510,67799,510003,97.670,63387,61910,1477
2002-08-04T15:00:00-07:00,2002-08-04,146,16,1,182510,73134,555485,97.137,67799,65858,1941
2002-08-20T15:00:00-07:00,2002-08-20,152,4,4,182510,79439,607619,96.054,73134,70248,2886
2002-09-05T15:00:00-07:00,2002-09-05,168,18,4,182510,85015,669053,95.832,79439,76128,3311
2002-09-21T15:00:00-07:00,2002-09-21,187,18,4,182510,93526,746147,95.582,85015,81259,3756
2002-10-07T15:00:00-07:00,2002-10-07,220,35,7,192831,117908,874921,95.295,93526,89126,4400
2002-10-23T15:00:00-07:00,2002-10-23,285,59,4,316419,135095,1124075,96.812,117908,114149,3759
2002-11-08T15:00:00-08:00,2002-11-08,327,43,8,316419,143884,1288947,97.036,135095,131091,4004
2002-11-24T15:00:00-08:00,2002-11-24,348,13,2,316419,148853,1353583,97.447,143884,140210,3674
2002-12-10T15:00:00-08:00,2002-12-10,355,7,10,316419,153626,1416695,98.226,148853,146212,2641
2002-12-26T15:00:00-08:00,2002-12-26,392,35,2,316419,158393,1529267,98.018,153626,150581,3045
2003-01-11T15:00:00-08:00,2003-01-11,409,17,3,316419,164820,1614057,97.746,158393,154823,3570
2003-01-27T15:00:00-08:00,2003-01-27,428,19,4,316419,171887,1710101,97.381,164820,160504,4316
2003-02-12T15:00:00-08:00,2003-02-12,458,26,2,316419,177510,1794287,97.475,171887,167546,4341
2003-02-28T15:00:00-08:00,2003-02-28,473,17,5,316419,184299,1885755,97.703,177510,173432,4078
2003-03-16T15:00:00-08:00,2003-03-16,503,30,8,335467,190255,1987371,97.661,184299,179988,4311
2003-04-02T14:00:00-08:00,2003-04-02,527,30,17,380130,197439,2090969,97.871,190255,186204,4051
2003-04-18T15:00:00-07:00,2003-04-18,549,31,29,416198,203068,2182507,98.032,197439,193554,3885
2003-05-04T15:00:00-07:00,2003-05-04,585,34,31,471766,210175,2288569,97.714,203068,198426,4642
2003-05-20T15:00:00-07:00,2003-05-20,623,24,22,492493,218704,2410013,97.723,210175,205389,4786
2003-06-05T15:00:00-07:00,2003-06-05,651,22,27,520281,226307,2518721,97.545,218704,213335,5369
2003-06-21T15:00:00-07:00,2003-06-21,685,24,22,529425,234466,2655877,97.633,226307,220951,5356
2003-07-07T15:00:00-07:00,2003-07-07,713,22,21,529425,242249,2771713,97.848,234466,229420,5046
2003-07-23T15:00:00-07:00,2003-07-23,740,26,19,529425,249735,2880581,97.924,242249,237220,5029
2003-08-08T15:00:00-07:00,2003-08-08,765,23,20,529425,256427,2989363,97.937,249735,244584,5151
2003-08-24T15:00:00-07:00,2003-08-24,791,27,20,529425,263974,3114547,97.460,256427,249913,6514
2003-09-09T15:00:00-07:00,2003-09-09,817,20,19,529425,272834,3239577,97.693,263974,257885,6089
2003-09-25T15:00:00-07:00,2003-09-25,841,23,20,529425,280943,3358501,97.795,272834,266819,6015
2003-10-11T15:00:00-07:00,2003-10-11,875,26,14,529425,288857,3482755,98.253,280943,276034,4909
2003-10-27T15:00:00-08:00,2003-10-27,904,32,17,529425,297475,3617305,97.915,288857,282834,6023
2003-11-12T15:00:00-08:00,2003-11-12,947,35,5,529425,305056,3754001,97.788,297475,290895,6580
2003-11-28T15:00:00-08:00,2003-11-28,990,41,3,529425,313858,3924317,97.403,305056,297133,7923
2003-12-14T15:00:00-08:00,2003-12-14,1037,46,5,532273,324936,4117753,97.494,313858,305992,7866
2003-12-30T15:00:00-08:00,2003-12-30,1075,65,37,597165,334332,4286887,97.981,324936,318374,6562
