ts,date,cumRuntimeMS,algTimeSinceLastMS,qLatencyMS,allVC,realVC,EC,pctSame,matchedVertices,same,different,colourCount
2001-02-19T15:00:00-08:00,2001-02-19,5,10,6,25693,2,1,NaN,0,0,0
2001-03-23T15:00:00-08:00,2001-03-23,12,11,11,38716,183,289,100.000,2,2,0
2001-04-25T15:00:00-07:00,2001-04-25,24,3,4,64224,394,641,97.268,183,178,5
2001-05-28T15:00:00-07:00,2001-05-28,29,3,5,93016,707,1177,98.477,394,388,6
2001-06-29T15:00:00-07:00,2001-06-29,34,1,2,98735,885,1499,98.586,707,697,10
2001-07-31T15:00:00-07:00,2001-07-31,37,1,1,98735,1328,2373,99.435,885,880,5
2001-09-01T15:00:00-07:00,2001-09-01,39,0,0,98791,1999,3637,99.172,1328,1317,11
2001-10-03T15:00:00-07:00,2001-10-03,40,0,0,98791,3329,6373,98.499,1999,1969,30
2001-11-04T15:00:00-08:00,2001-11-04,41,0,0,98791,4926,11887,98.138,3329,3267,62
2001-12-06T15:00:00-08:00,2001-12-06,42,1,1,98791,6422,16259,98.620,4926,4858,68
2002-01-07T15:00:00-08:00,2002-01-07,43,0,1,98791,7533,19105,98.832,6422,6347,75
2002-02-08T15:00:00-08:00,2002-02-08,45,2,1,98791,17012,63367,83.951,7533,6324,1209
2002-03-12T15:00:00-08:00,2002-03-12,55,13,5,100223,44272,297405,64.731,17012,11012,6000
2002-04-14T15:00:00-07:00,2002-04-14,62,6,6,118892,49533,344241,93.967,44272,41601,2671
2002-05-16T15:00:00-07:00,2002-05-16,70,7,7,134904,52456,374395,95.623,49533,47365,2168
2002-06-17T15:00:00-07:00,2002-06-17,80,8,7,154656,58826,438057,93.877,52456,49244,3212
2002-07-19T15:00:00-07:00,2002-07-19,91,11,9,181819,67799,510003,94.365,58826,55511,3315
2002-08-20T15:00:00-07:00,2002-08-20,102,8,7,182510,79439,607619,93.706,67799,63532,4267
2002-09-21T15:00:00-07:00,2002-09-21,116,8,3,182510,93526,746147,92.314,79439,73333,6106
2002-10-23T15:00:00-07:00,2002-10-23,145,35,13,222824,135095,1124075,92.846,93526,86835,6691
2002-11-24T15:00:00-08:00,2002-11-24,173,35,22,286337,148853,1353583,95.061,135095,128423,6672
2002-12-26T15:00:00-08:00,2002-12-26,206,30,22,317509,158393,1529267,96.280,148853,143315,5538
2003-01-27T15:00:00-08:00,2003-01-27,236,18,13,318346,171887,1710101,95.396,158393,151101,7292
2003-02-28T15:00:00-08:00,2003-02-28,254,16,14,318346,184299,1885755,95.752,171887,164586,7301
2003-04-02T14:00:00-08:00,2003-04-02,276,26,18,325476,197439,2090969,96.006,184299,176939,7360
2003-05-04T15:00:00-07:00,2003-05-04,306,41,42,345153,210175,2288569,96.168,197439,189873,7566
2003-06-05T15:00:00-07:00,2003-06-05,355,41,28,397146,226307,2518721,95.610,210175,200949,9226
2003-07-07T15:00:00-07:00,2003-07-07,398,47,37,483979,242249,2771713,95.759,226307,216709,9598
2003-08-08T15:00:00-07:00,2003-08-08,448,42,33,537077,256427,2989363,95.513,242249,231380,10869
2003-09-09T15:00:00-07:00,2003-09-09,495,28,25,537077,272834,3239577,95.812,256427,245688,10739
2003-10-11T15:00:00-07:00,2003-10-11,530,33,28,537077,288857,3482755,96.189,272834,262436,10398
2003-11-12T15:00:00-08:00,2003-11-12,573,45,28,537077,305056,3754001,95.932,288857,277106,11751
2003-12-14T15:00:00-08:00,2003-12-14,620,45,27,537077,324936,4117753,95.039,305056,289922,15134
2004-01-15T15:00:00-08:00,2004-01-15,671,57,55,537638,345787,4484117,95.627,324936,310726,14210
2004-02-16T15:00:00-08:00,2004-02-16,751,95,51,621902,367900,4923213,95.198,345787,329184,16603
2004-03-19T15:00:00-08:00,2004-03-19,856,137,89,738298,400968,5559863,93.308,367900,343281,24619
2004-04-21T15:00:00-07:00,2004-04-21,980,94,65,807773,435830,6199681,93.822,400968,376197,24771
2004-05-23T15:00:00-07:00,2004-05-23,1076,72,50,808083,468020,6868553,94.495,435830,411838,23992
2004-06-24T15:00:00-07:00,2004-06-24,1146,70,63,808083,499381,7471251,95.068,468020,444937,23083
2004-07-26T15:00:00-07:00,2004-07-26,1231,106,76,808083,531015,8239555,94.157,499381,470203,29178
2004-08-27T15:00:00-07:00,2004-08-27,1354,146,111,821195,562887,9155103,94.245,531015,500457,30558
2004-09-28T15:00:00-07:00,2004-09-28,1526,174,109,945142,594285,9972989,94.672,562887,532899,29988
2004-10-30T15:00:00-07:00,2004-10-30,1689,215,170,1098580,625725,10849147,94.359,594285,560760,33525
2004-12-01T15:00:00-08:00,2004-12-01,1923,205,150,1184759,661240,12242281,93.779,625725,586801,38924
2005-01-02T15:00:00-08:00,2005-01-02,2125,166,122,1228100,697364,13339371,94.178,661240,622745,38495
2005-02-03T15:00:00-08:00,2005-02-03,2288,117,96,1240634,727208,14258619,95.055,697364,662878,34486
2005-03-07T15:00:00-08:00,2005-03-07,2415,137,99,1240634,758702,15226303,94.967,727208,690610,36598
2005-04-09T15:00:00-07:00,2005-04-09,2549,160,127,1240634,796822,16421299,94.228,758702,714910,43792
2005-05-11T15:00:00-07:00,2005-05-11,2730,221,171,1241445,838388,17808609,93.826,796822,747627,49195
2005-06-12T15:00:00-07:00,2005-06-12,2984,221,146,1274307,878479,19197325,94.054,838388,788536,49852
2005-07-14T15:00:00-07:00,2005-07-14,3231,341,248,1365258,925473,20905221,93.406,878479,820555,57924
2005-08-15T15:00:00-07:00,2005-08-15,3553,304,238,1409627,981420,22781669,92.919,925473,859938,65535
2005-09-16T15:00:00-07:00,2005-09-16,3844,260,217,1435382,1030650,24656059,93.596,981420,918573,62847
2005-10-18T15:00:00-07:00,2005-10-18,4169,340,238,1471513,1077393,26551897,93.865,1030650,967424,63226
2005-11-19T15:00:00-08:00,2005-11-19,4479,332,279,1497928,1123536,28600725,93.643,1077393,1008904,68489
