ts,date,cumRuntimeMS,algTimeSinceLastMS,qLatencyMS,allVC,realVC,EC,pctSame,matchedVertices,same,different,colourCount
2001-02-19T15:00:00-08:00,2001-02-19,2,10,8,3583,2,1,NaN,0,0,0
2001-06-28T15:00:00-07:00,2001-06-28,16,36,31,40633,859,1461,100.000,2,2,0
2001-11-03T15:00:00-08:00,2001-11-03,48,4,5,61482,4893,11817,96.158,859,826,33
2002-03-11T15:00:00-08:00,2002-03-11,68,22,11,103342,44168,296541,56.407,4893,2760,2133
2002-07-18T15:00:00-07:00,2002-07-18,93,26,13,150839,67713,508705,82.057,44168,36243,7925
2002-11-23T15:00:00-08:00,2002-11-23,172,86,22,297225,148401,1343041,78.893,67713,53421,14292
2003-04-01T14:00:00-08:00,2003-04-01,269,81,10,329258,197176,2087083,86.927,148401,129001,19400
2003-08-07T15:00:00-07:00,2003-08-07,375,137,46,518773,256079,2983125,86.193,197176,169951,27225
2003-12-13T15:00:00-08:00,2003-12-13,517,110,18,531521,324100,4101845,85.860,256079,219869,36210
2004-04-20T15:00:00-07:00,2004-04-20,774,308,75,745331,435051,6180567,82.753,324100,268203,55897
2004-08-26T15:00:00-07:00,2004-08-26,1142,359,75,838846,561633,9128517,81.990,435051,356697,78354
2005-01-01T15:00:00-08:00,2005-01-01,1666,656,215,1230117,696324,13304079,82.025,561633,460682,100951
2005-05-10T15:00:00-07:00,2005-05-10,2229,506,167,1230220,837220,17766375,82.508,696324,574521,121803
2005-09-15T15:00:00-07:00,2005-09-15,3077,1002,328,1446246,1029581,24603441,79.361,837220,664426,172794
2006-01-21T15:00:00-08:00,2006-01-21,4173,1186,428,1585318,1227534,33373781,79.393,1029581,817416,212165
2006-05-30T15:00:00-07:00,2006-05-30,5610,1519,520,1731332,1438807,44799535,77.719,1227534,954032,273502
2006-10-05T15:00:00-07:00,2006-10-05,7305,1787,625,1862362,1644143,58415561,77.769,1438807,1118941,319866
2007-02-10T15:00:00-08:00,2007-02-10,9134,1784,594,1870709,1808792,73056519,79.412,1644143,1305649,338494
