ts,date,cumRuntimeMS,algTimeSinceLastMS,qLatencyMS,allVC,realVC,EC,pctSame,matchedVertices,same,different,colourCount
2001-02-19T15:00:00-08:00,2001-02-19,2,3,1,2,2,1,NaN,0,0,0
2001-03-23T15:00:00-08:00,2001-03-23,7,5,3,28219,183,289,100.000,2,2,0
2001-04-25T15:00:00-07:00,2001-04-25,10,0,1,29773,394,641,98.907,183,181,2
2001-05-28T15:00:00-07:00,2001-05-28,11,2,3,39853,707,1177,98.223,394,387,7
2001-06-29T15:00:00-07:00,2001-06-29,15,9,10,39853,885,1499,98.586,707,697,10
2001-07-31T15:00:00-07:00,2001-07-31,25,2,3,55145,1328,2373,99.322,885,879,6
2001-09-01T15:00:00-07:00,2001-09-01,29,5,6,89536,1999,3637,98.946,1328,1314,14
2001-10-03T15:00:00-07:00,2001-10-03,36,3,4,98368,3329,6373,99.100,1999,1981,18
2001-11-04T15:00:00-08:00,2001-11-04,40,0,1,98979,4926,11887,97.897,3329,3259,70
2001-12-06T15:00:00-08:00,2001-12-06,42,0,0,98979,6422,16259,98.457,4926,4850,76
2002-01-07T15:00:00-08:00,2002-01-07,43,1,1,98979,7533,19105,98.583,6422,6331,91
2002-02-08T15:00:00-08:00,2002-02-08,45,2,1,98979,17012,63367,85.212,7533,6419,1114
2002-03-12T15:00:00-08:00,2002-03-12,58,12,2,105973,44272,297405,64.643,17012,10997,6015
2002-04-14T15:00:00-07:00,2002-04-14,64,12,11,119153,49533,344241,93.770,44272,41514,2758
2002-05-16T15:00:00-07:00,2002-05-16,77,9,9,141232,52456,374395,96.178,49533,47640,1893
2002-06-17T15:00:00-07:00,2002-06-17,91,13,10,164665,58826,438057,93.475,52456,49033,3423
2002-07-19T15:00:00-07:00,2002-07-19,105,10,8,180359,67799,510003,94.535,58826,55611,3215
2002-08-20T15:00:00-07:00,2002-08-20,116,7,5,182510,79439,607619,93.813,67799,63604,4195
2002-09-21T15:00:00-07:00,2002-09-21,130,10,3,182510,93526,746147,92.428,79439,73424,6015
2002-10-23T15:00:00-07:00,2002-10-23,151,35,19,185405,135095,1124075,92.801,93526,86793,6733
2002-11-24T15:00:00-08:00,2002-11-24,183,40,30,253764,148853,1353583,94.631,135095,127842,7253
2002-12-26T15:00:00-08:00,2002-12-26,220,36,32,316146,158393,1529267,96.533,148853,143692,5161
2003-01-27T15:00:00-08:00,2003-01-27,262,16,9,318360,171887,1710101,95.315,158393,150973,7420
2003-02-28T15:00:00-08:00,2003-02-28,276,22,18,318360,184299,1885755,95.801,171887,164670,7217
2003-04-02T14:00:00-08:00,2003-04-02,301,21,19,324685,197439,2090969,96.342,184299,177557,6742
2003-05-04T15:00:00-07:00,2003-05-04,328,28,21,333678,210175,2288569,96.023,197439,189587,7852
2003-06-05T15:00:00-07:00,2003-06-05,361,44,35,408816,226307,2518721,95.543,210175,200807,9368
2003-07-07T15:00:00-07:00,2003-07-07,409,58,50,491931,242249,2771713,95.758,226307,216708,9599
2003-08-08T15:00:00-07:00,2003-08-08,469,36,37,537077,256427,2989363,96.083,242249,232760,9489
2003-09-09T15:00:00-07:00,2003-09-09,519,32,24,537077,272834,3239577,95.555,256427,245029,11398
2003-10-11T15:00:00-07:00,2003-10-11,552,34,28,537077,288857,3482755,96.126,272834,262265,10569
2003-11-12T15:00:00-08:00,2003-11-12,591,36,27,537077,305056,3754001,95.841,288857,276842,12015
2003-12-14T15:00:00-08:00,2003-12-14,633,45,26,537077,324936,4117753,94.896,305056,289486,15570
2004-01-15T15:00:00-08:00,2004-01-15,674,54,53,541353,345787,4484117,95.576,324936,310561,14375
2004-02-16T15:00:00-08:00,2004-02-16,745,75,49,594310,367900,4923213,95.239,345787,329323,16464
