Name,AtEventIndex,EdgeCount,EdgeDelete,Latency,AlgTimeSinceLast,CurrentRuntime
0,68726876,68726877,0,70897511,15954044,76535102893
0,68842321,68842322,0,66170028,7426727,77212070403
0,68955632,68955633,0,81014106,9141479,77721481922
0,69078013,69078014,0,82109815,4654339,78166200966
0,69199341,69199342,0,50608504,7096226,78626414630
0,69337636,69337637,0,53954070,13326456,79094568109
0,69493569,69493570,0,72085205,27819558,79591368789
0,69651337,69651338,0,72252013,24257808,80116882579
0,69806935,69806936,0,94930052,28377579,80649068432
0,69966894,69966895,0,127407637,45592496,81206840812
0,70125747,70125748,0,75944419,17218347,81796866918
0,70282296,70282297,0,89891970,13784223,82246588983
0,70426919,70426920,0,76920017,27387390,82720129170
0,70569569,70569570,0,50633573,16756274,83176270926
0,70712624,70712625,0,95042605,11030147,83585284775
0,70854356,70854357,0,90802142,13588720,84167286500
0,70989485,70989486,0,133747527,10402186,84793299830
0,71131366,71131367,0,93414671,12944326,85410911984
0,71266461,71266462,0,80045349,14425111,85965632977
0,71411269,71411270,0,68191142,9174730,86411027276
0,71567397,71567398,0,77984321,13908100,86844204169
0,71737810,71737811,0,101155748,15600958,87401329653
0,71909449,71909450,0,88119586,9508238,87976081335
0,72099978,72099979,0,94679973,8220326,88528524737
0,72286727,72286728,0,90676269,6999897,89059840584
0,72457916,72457917,0,132136571,6561149,89591314021
0,72635193,72635194,0,105871835,6189718,90180933033
0,72809835,72809836,0,107295362,6119191,90726102536
0,72963474,72963475,0,85081839,4614234,91208847108
0,73136879,73136880,0,189374118,13934805,92614384789
0,73305149,73305150,0,119276585,7669258,94979270727
0,73510564,73510565,0,112730739,38043117,95786872703
0,73714224,73714225,0,100278530,64329843,96411915800
0,73910955,73910956,0,81794535,43164619,97005485493
0,74116544,74116545,0,176774752,76578270,97615936702
0,74353624,74353625,0,105299111,49815959,98357822273
0,74605179,74605180,0,76473977,57267283,99020948432
0,74816636,74816637,0,84334194,64672052,99597137561
0,75048632,75048633,0,128081749,30928784,100154313371
0,75282132,75282133,0,139045293,20390617,100769306019
0,75503813,75503814,0,111087315,13510720,101305044960
